url,cluster,relevance_score
https://www.fdic.gov/news/financial-institution-letters/2020/fil20012.html,3.0,0.9591408159322685
https://www.fdic.gov/news/press-releases/2019/pr19128.html,,
https://www.fdic.gov/resources/supervision-and-examinations/examination-policies-manual/section22-1/px-earnings.pdf,,
https://www.fdic.gov/resources/supervision-and-examinations/examination-policies-manual/section22-1/pc-o-a-l.pdf,1.0,0.885778904316376
https://www.fdic.gov/resources/supervision-and-examinations/examination-policies-manual/section22-1/px-o-a-l.pdf,1.0,0.8481589807604516
https://www.fdic.gov/risk-management-manual-examination-policies/px-liquidity.pdf,1.0,0.8142266620377387
https://www.fdic.gov/bank-examinations/chapter-4-cease-and-desist-actions.pdf,,
https://www.fdic.gov/news/financial-institution-letters/2019/fil19076.html,3.0,0.9491532244733769
https://www.fdic.gov/news/speeches/2019/spnov2019.html,,
https://www.fdic.gov/sites/default/files/2024-03/pr19111a.pdf,,
https://www.fdic.gov/resources/bankers/call-reports/crinst-031-041/2019/2019-09-inserts.pdf,1.0,0.9389924122671288
https://www.fdic.gov/news/financial-institution-letters/2019/fil19045.html,2.0,0.9504060367229956
https://www.fdic.gov/news/press-releases/2019/pr19055.html,3.0,0.922482830140309
https://www.fdic.gov/minority-depository-institutions-program/2019-structure-performance-and-social-impact,3.0,0.9372448277220763
https://www.fdic.gov/minority-depository-institutions-program/2019-interagency-minority-depository-institution-and-2,,
